scrape_date,website_url,Product_ID,GTIN,Brand,product,price,pack_size,multibuy_deal_quantity,multibuy_deal_price,undiscounted_price,delivery_available,review_rating,review_count,style,type,packaging,standard_drinks,alcohol_content,organic,origin
10/8/2021,https://www.liquorland.com.au/,,,,Extra Dry Bottle 345mL,53,Pack (4),,,66,TRUE,,None,,,,,,,
10/8/2021,https://www.liquorland.com.au/,,,,Extra Dry Bottle 345mL,53,Pack (4),,,66,TRUE,,None,,,,,,,
10/8/2021,https://www.liquorland.com.au/,,,,Extra Dry Bottle 345mL,53,Pack (4),,,66,TRUE,,None,,,,,,,
10/8/2021,https://www.liquorland.com.au/,,,,Extra Dry Bottle 345mL,53,Pack (4),,,66,TRUE,,None,,,,,,,
10/8/2021,https://www.liquorland.com.au/,,,,Extra Dry Bottle 345mL,53,Pack (4),,,66,TRUE,,None,,,,,,,
10/8/2021,https://www.liquorland.com.au/beer/xxxx-bitter-block-can-375ml_6718180,6718180,9.31088E+12,XXXX,Bitter Block Can 375mL,65,Pack (30),,,,TRUE,5,2,Bitter,bitter,Can,1.4,4.40%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/asahi-super-dry-cans-500ml_2515260,2515260,4.901E+12,Asahi,Super Dry Cans 500mL,83,Pack (24),,,58,TRUE,5,5,Lager,Lager,Can,2,5.00%,No,Japan
10/8/2021,https://www.liquorland.com.au/beer/fat-yak-pale-ale-bottle-345ml_7001453,7001453,9.32E+12,Fat Yak,Pale Ale Bottle 345mL,50,Pack (24),,,,TRUE,,0,Pale Ale,Pale Ale,Bottle,1.3,4.70%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/hammer-n-tongs-light-block-can-330ml_3667286,3667286,9.31394E+12,Hammer N Tongs,Light Block Can 330mL,29,Pack (30),,,,TRUE,4.7,6,,,Can,0.8,2.70%,No,Viet Nam
10/8/2021,https://www.liquorland.com.au/beer/4-pines-brewing-pale-ale-bottle-330ml_8560938,8560938,9.34484E+12,4 Pines Brewing,Pale Ale Bottle 330mL,63,Pack (24),,,69,TRUE,4.5,4,Pale Ale,Pale Ale,Bottle,1.4,5.10%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/praga-premium-pils-can-500ml_3278681,3278681,8.59419E+12,Praga,Premium Pils Can 500mL,58,Pack (24),,,,TRUE,4.5,11,Pilsner,Pilsner,Can,1.9,4.70%,No,Czech Republic
10/8/2021,https://www.liquorland.com.au/beer/carlton-mid-block-can-375ml_6747880,6747880,9.32E+12,Carlton,Mid Block Can 375mL,50,Pack (30),,,,TRUE,3.7,3,Mid Strength,Mid Strength,Can,0.9,3.00%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/tiger-crystal-lager-bottle-330ml_3695113,3695113,9.41434E+12,Tiger,Crystal Lager Bottle 330mL,35,Pack (24),,,,TRUE,4.3,3,,Lager,Bottle,1.2,4.50%,No,New Zealand
10/8/2021,https://www.liquorland.com.au/beer/victoria-bitter-can-375ml_10016,10016,9.32E+12,Victoria Bitter,Can 375mL,53,Pack (24),,,,TRUE,4.8,4,Bitter,bitter,Can,1.5,4.90%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/great-northern-original-8pk-can-375ml_4417579,4417579,9.32E+12,Great Northern,Original 8pk Can 375mL,23,Pack (8),,,28,TRUE,,0,Lager,Lager,Can,1.3,4.20%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/coopers-vintage-ale-bottle-355ml_380744,380744,9.31044E+12,Coopers,Vintage Ale Bottle 355mL,90,Pack (24),,,,TRUE,5,1,Ale,Ale,Bottle,2.2,7.50%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/estrella-damm-lager-bottle-330ml_2770632,2770632,8.41079E+12,Estrella Damm,Lager Bottle 330mL,45,Pack (24),,,58,TRUE,5,1,Lager,Lager,Bottle,1.2,4.60%,No,Spain
10/8/2021,https://www.liquorland.com.au/beer/victoria-bitter-8pk-can-375ml_4417524,4417524,9.32E+12,Victoria Bitter,8pk Can 375mL,23,Pack (8),,,28,TRUE,5,1,Bitter,bitter,Can,1.5,4.90%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/tinnies-xpa-can-375ml_4225910,4225910,9.31394E+12,Tinnies,XPA Can 375mL,56,Pack (24),,,,TRUE,4.7,3,XPA,,Can,1.4,4.60%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/cricketers-arms-spearhead-pale-ale-4-6-bottle-330ml_3396553,3396553,9.32998E+12,Cricketers Arms,Spearhead Pale Ale 4.6% Bottle 330mL,47,Pack (24),,,,TRUE,5,2,Pale Ale,Pale Ale,Bottle,1.2,4.60%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/pirate-life-south-coast-pale-ale-can-355ml_3858524,3858524,9.34934E+12,Pirate Life,South Coast Pale Ale Can 355mL,45,Pack (16),,,50,TRUE,4.3,4,Pale Ale,Pale Ale,Can,1.3,4.40%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/tall-boy-refreshing-ale-can-500ml_4215927,4215927,9.34605E+12,Tall Boy,Refreshing Ale Can 500ml,29,Pack (16),,,35,TRUE,4.7,3,Ale,Ale,Can,1.8,4.50%,No,Viet Nam
10/8/2021,https://www.liquorland.com.au/beer/carlton-dry-8pk-can-375ml_4417546,4417546,9.32E+12,Carlton Dry,8pk Can 375mL,23,Pack (8),,,28,TRUE,,0,Dry,Dry,Can,1.4,4.50%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/coopers-stout-can-440ml_4311578,4311578,9.31044E+12,Coopers,Stout Can 440mL,80,Pack (24),,,,TRUE,5,3,Stout,,Can,2.2,6.30%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/hahn-super-dry-3-5-bottle-330ml_6975987,6975987,9.31342E+12,Hahn,Super Dry 3.5 Bottle 330mL,53,Pack (24),,,,FALSE,3,2,Dry,Dry,Bottle,1,3.50%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/corona-cero-can-355ml_4474460,4474460,33544950159,Corona,Cero Can 355mL,30,Pack (24),,,,TRUE,,0,,Non Alcoholic,Can,0.1,0.01%,No,Mexico
10/8/2021,https://www.liquorland.com.au/beer/kilkenny-cans-440ml_5883533,5883533,5.00021E+12,Kilkenny,Cans 440mL,72,Pack (24),,,,TRUE,4.8,5,Irish Ale,Irish Ale,Can,1.5,4.30%,No,Ireland
10/8/2021,https://www.liquorland.com.au/beer/great-northern-original-lager-bottle-700ml_3041285,3041285,9.32E+12,Great Northern,Original Lager Bottle 700mL,18,Pack (3),,,,TRUE,,0,Lager,Lager,Bottle,2.4,4.20%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/ewe-beaut-mid-strength-lager-bottle-330ml_3702343,3702343,9.31394E+12,Ewe Beaut,Mid Strength Lager Bottle 330mL,52,Pack (24),,,,TRUE,4.5,12,Mid Strength,Mid Strength,Bottle,1,3.50%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/pirate-life-pale-ale-5-4-can-355ml_3075120,3075120,9.34934E+12,Pirate Life,Pale Ale 5.4% Can 355mL,56,Pack (16),,,60,TRUE,,0,Pale Ale,Pale Ale,Can,1.6,5.40%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/little-creatures-pacific-ale-can-375ml_4449316,4449316,9.32873E+12,Little Creatures,Pacific Ale Can 375mL,57,Pack (16),,,70,TRUE,,0,,,Can,1.6,5.20%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/reschs-pilsener-can-375ml_3924232,3924232,9.32E+12,Reschs,Pilsener Can 375mL,58,Pack (24),,,,TRUE,4,2,,Pilsner,Can,1.4,4.40%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/wolf-of-the-willows-dad-can-355ml_4513517,4513517,9.35163E+12,Wolf of the Willows,Wolf Of The Willows DAD Can 355mL,75,Pack (24),,,,TRUE,4,1,,Lager,Can,1.2,4.20%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/napoleone-co-yarra-valley-apple-cider-can-355ml_4150388,4150388,9.32602E+12,Napoleone & Co,Yarra Valley Apple Cider Can 355mL,21,Pack (6),,,,TRUE,,0,Apple Cider,,Can,1.3,4.50%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/young-henrys-ipa-can-375ml_3275435,3275435,9.34624E+12,Young Henrys,IPA Can 375mL,88,Pack (24),,,,TRUE,,0,India Pale Ale,Ale,Can,1.8,6.00%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/tinnies-hot-craft-bun-ale-can-375ml_4288501,4288501,9.31394E+12,Tinnies,Hot Craft Bun Ale Can 375mL,53,Pack (16),,,55,TRUE,3.1,9,Flavoured & Sour,Flavoured & Sours,Can,1.4,4.60%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/coopers-aus-ipa-can-375ml_4311545,4311545,9.31044E+12,Coopers,Aus IPA Can 375mL,90,Pack (24),,,,TRUE,5,1,IPA,Fruity IPA,Can,2,6.50%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/tinnies-choc-cherry-stout-can-375ml_4462041,4462041,9.31394E+12,Tinnies,Choc Cherry Stout Can 375mL,55,Pack (16),,,70,TRUE,2.8,4,Stout,Stout,Can,1.6,5.10%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/4-pines-brewing-extra-refreshing-ale-bottle-330ml_3858455,3858455,9.34484E+12,4 Pines Brewing,Extra Refreshing Ale Bottle 330mL,61,Pack (24),,,69,TRUE,2,2,Ale,Ale,Bottle,1.1,4.10%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/james-squire-150-lashes-can-330ml-10-pack-_2592680,2592680,9.32553E+12,James Squire,150 Lashes Can 330mL (10 pack),32,Pack (10),,,,TRUE,,0,,Pale Ale,Can,1.1,4.20%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/hahn-premium-light-can-375ml_434553,434553,9.31342E+12,Hahn,Premium Light Can 375mL,45,Pack (24),,,,TRUE,,0,Light,Light,Can,0.8,2.40%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/pirate-life-black-forest-cake-can-355ml_4454917,4454917,9.34934E+12,Pirate Life,Black Forest Cake Can 355mL,63,Pack (16),,,,TRUE,3,2,,Flavoured & Sours,Can,1.7,6.00%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/lorry-boys-draught-can-375ml_3891880,3891880,9.31394E+12,Lorry Boys,Draught Can 375mL,38,Pack (24),,,,TRUE,4,2,,Draught,Can,1.2,4.00%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/4-pines-strawberry-jam-sour-can-375ml_4297386,4297386,9.34484E+12,4 Pines,Strawberry Jam Sour Can 375mL,83,Pack (24),,,,TRUE,2,2,Flavoured & Sour,Flavoured & Sours,Can,1.2,3.90%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/pirate-life-acai-passionfruit-sour-can-355ml_3750233,3750233,9.34934E+12,Pirate Life,Acai & Passionfruit Sour Can 355mL,53,Pack (16),,,,TRUE,3,1,Flavoured & Sours,Flavoured & Sours,Can,1,3.50%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/rekorderlig-wild-berry-cider-bottle-500ml_8093210,8093210,7.3111E+12,Rekorderlig,Wild Berry Cider Bottle 500mL,91,Pack (15),,,,TRUE,,0,Flavoured Cider,,Bottle,1.6,4.00%,No,Sweden
10/8/2021,https://www.liquorland.com.au/beer/green-beacon-mango-passionfruit-sour-can-375ml_4454881,4454881,9.34948E+12,Green Beacon,Mango & Passionfruit Sour Can 375mL,90,Pack (24),,,,TRUE,5,1,Flavoured & Sours,,Can,1.5,5.00%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/bentspoke-cluster-8-can-375ml_3642321,3642321,9.35025E+12,BentSpoke,Bentspoke Cluster 8 Can 375mL,,Pack (24),,,,TRUE,,0,IPA,IPA,Can,2.7,8.80%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/stone-wood-cloud-catcher-pale-ale-bottle-330ml_3540536,3540536,9.3419E+12,Stone & Wood,Cloud Catcher Pale Ale Bottle 330mL,78,Pack (24),,,,TRUE,,0,,Pale Ale,Bottle,1.4,5.00%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/stones-buenaveza-mexican-lager-can-473ml_4195820,4195820,4.26045E+12,Stones,Buenaveza Mexican Lager Can 473mL,99,Pack (24),,,,TRUE,,0,,,Can,1.8,4.70%,No,United States
10/8/2021,https://www.liquorland.com.au/beer/4-pines-brewing-kolsch-bottle-330ml_8560723,8560723,9.34484E+12,4 Pines Brewing,Kolsch Bottle 330mL,68,Pack (24),,,69,TRUE,,0,Kolsch,Kolsch,Bottle,1.2,4.60%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/hahn-super-dry-bottle-700ml_6414684,6414684,9.31342E+12,Hahn,Super Dry Bottle 700mL,56,Pack (12),,,,TRUE,,0,,Dry,Bottle,2.6,4.60%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/nomad-pacific-dream-can-330ml_3174096,3174096,9.34906E+12,Nomad,Pacific Dream Can 330mL,76,Pack (24),,,,TRUE,3.7,7,,Pale Ale,Can,1.1,4.10%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/six-string-tropical-pale-ale-can-375ml_3171859,3171859,9.34888E+12,Six String,Tropical Pale Ale Can 375mL,72,Pack (24),,,,TRUE,,0,,Tropical Pale Ale,Can,1.3,4.20%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/philter-xpa-can-375ml_3431010,3431010,9.37E+12,Philter,XPA Can 375mL,76,Pack (24),,,,TRUE,,0,XPA,XPA,Can,1.3,4.20%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/ice-beer-block-can-375ml_5094861,5094861,9.31342E+12,Ice Beer,Block Can 375mL,74,Pack (30),,,,TRUE,5,1,,Lager,Can,1.2,4.00%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/red-bitter-block-can-375ml_22507,22507,9.31189E+12,Red Bitter,Block Can 375mL,66,Pack (30),,,,TRUE,5,1,Bitter,bitter,Can,1.2,4.00%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/4-pines-ben-jerry-s-choc-chip-cookie-nitro-ale-can-375ml_4350853,4350853,9.34484E+12,4 Pines,Ben & Jerry's Choc Chip Cookie Nitro Ale Can 375mL,,Pack (24),,,,TRUE,3.5,2,Brown Ale,Brown Ale,Can,1.6,5.10%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/matso-s-mango-beer-bottle-330ml_7714854,7714854,9.33885E+12,Matso's,Mango Beer Bottle 330mL,77,Pack (24),,,,TRUE,4,1,Flavoured & Sour,Flavoured & Sour,Bottle,1.2,4.50%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/matso-s-lower-sugar-ginger-beer-can-330ml_4320182,4320182,9.33494E+12,Matso's,Lower Sugar Ginger Beer Can 330mL,95,Pack (24),,,,TRUE,1,1,Ginger Beer,Ginger Beer,Can,1.1,4.00%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/pirate-life-eyre-peninsula-coffee-bean-porter-can-355ml_4297535,4297535,9.34934E+12,Pirate Life,Eyre Peninsula Coffee Bean Porter Can 355mL,60,Pack (16),,,,TRUE,3.5,4,Porter,Porter,Can,1.7,6.00%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/kaiju-krush-tropical-ale-can-375ml_3112871,3112871,9.34678E+12,Kaiju,Krush Tropical Ale Can 375mL,75,Pack (24),,,,TRUE,,0,Tropical Pale Ale,Tropical Pale Ale,Can,1.4,4.70%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/jetty-road-pale-ale-cans-375ml_3651956,3651956,9.37E+12,Jetty Road,Pale Ale Cans 375mL,83,Pack (24),,,,TRUE,5,1,Pale Ale,Pale Ale,Can,1.5,4.80%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/melbourne-bitter-bottle-750ml_10474,10474,9.32E+12,Melbourne Bitter,Bottle 750mL,75,Pack (12),,,,TRUE,,0,Bitter,bitter,Bottle,2.8,4.60%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/mountain-goat-xl-lager-can-375ml_4297251,4297251,9.32883E+12,Mountain Goat,XL Lager Can 375mL,60,Pack (24),,,58,TRUE,,0,Lager,Lager,Can,1.5,4.90%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/burleigh-brewing-twisted-palm-bottle-330ml_2838689,2838689,9.33922E+12,Burleigh Brewing,Twisted Palm Bottle 330mL,69,Pack (24),,,,TRUE,,0,Tropical Pale Ale,Summer Ale,Bottle,1.1,4.20%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/bintang-pilsner-bottle-330ml_26284,26284,8.99721E+12,Bintang,Pilsner Bottle 330mL,59,Pack (24),,,,TRUE,,0,Pilsener,Pilsener,Bottle,1.3,4.70%,No,Indonesia
10/8/2021,https://www.liquorland.com.au/beer/carlton-cold-bottle-355ml_1624170,1624170,9.32E+12,Carlton,Cold Bottle 355mL,53,Pack (24),,,,TRUE,,0,,,Bottle,1,3.50%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/bridge-road-beechworth-pale-ale-bottle-330ml_8502160,8502160,9.33916E+12,Bridge Road,Beechworth Pale Ale Bottle 330mL,84,Pack (24),,,69,TRUE,5,1,Pale Ale,Pale Ale,Bottle,1.3,4.80%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/stone-wood-east-point-can-375ml_3925235,3925235,9.3419E+12,Stone & Wood,East Point Can 375mL,50,Pack (16),,,,TRUE,1,1,,,Can,0.8,2.70%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/black-hops-east-coast-haze-hazy-pale-ale-can-375ml_4448583,4448583,9.35254E+12,Black Hops,East Coast Haze Hazy Pale Ale Can 375mL,59,Pack (16),,,,TRUE,,0,,Pale Ale,Can,1.4,4.50%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/balter-cryo-hazy-can-375ml_4405285,4405285,9.35071E+12,Balter,Cryo Hazy Can 375mL,85,Pack (16),,,,TRUE,,0,,,Can,1.8,6.00%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/alska-strawberry-lime-cider-can-330ml-10pack-_3014522,3014522,7.35007E+12,Alska Cider,Alska Strawberry & Lime Cider Can 330mL (10Pack),30,Pack (10),,,25,TRUE,5,3,,,Can,1.1,4.00%,No,Sweden
10/8/2021,https://www.liquorland.com.au/beer/green-beacon-wayfarer-tropical-pale-ale-can-375ml_3127551,3127551,9.34948E+12,Green Beacon,Wayfarer Tropical Pale Ale Can 375mL,80,Pack (24),,,83,TRUE,,0,Wheat Beer,Wheat Beer,Can,1.5,4.90%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/tooheys-old-dark-ale-bottle-750ml_10153,10153,9.31189E+12,Tooheys,Old Dark Ale Bottle 750mL,,Pack (12),,,,TRUE,,0,Dark Ale,Dark Ale,Bottle,2.7,4.40%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/pressman-s-original-apple-cider-bottle-330ml_2113290,2113290,9.34794E+12,Pressman's,Original Apple Cider Bottle 330mL,55,Pack (24),,,59,TRUE,,None,Apple Cider (WET),,Bottle,1.2,4.50%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/newtons-fresh-pear-cider-bottle-330ml_8685762,8685762,9.31394E+12,Newtons,Fresh Pear Cider Bottle 330mL,45,Pack (24),,,55,TRUE,4.2,5,Pear Cider,,Bottle,1.2,4.50%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/xxxx-bitter-rack-pack-bottle-750ml_6838895,6838895,9.31088E+12,XXXX,Bitter Rack Pack Bottle 750mL,,Pack (12),,,,TRUE,,0,Bitter,bitter,Bottle,2.7,4.40%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/bonamys-apple-cider-bottle-330ml_2821165,2821165,9.32E+12,Bonamys,Apple Cider Bottle 330mL,73,Pack (24),,,55,TRUE,5,2,Apple Cider,,Bottle,1.1,4.00%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/4-pines-brewing-indian-summer-ale-can-375ml_2623671,2623671,9.34484E+12,4 Pines Brewing,Indian Summer Ale Can 375mL,72,Pack (24),,,83,TRUE,4.5,2,,Summer Ale,Can,1.3,4.20%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/foghorn-newy-pale-ale-375ml_3751178,3751178,9.35566E+12,Foghorn,Newy Pale Ale 375ml,95,Pack (24),,,,TRUE,,0,Pale Ale,Pale Ale,Can,1.4,4.50%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/montague-cider-house-cider-330ml_2680471,2680471,9.32229E+12,Montague,Cider House Cider 330mL,66,Pack (24),,,55,TRUE,,0,Apple Cider (WET),,Bottle,1.1,4.00%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/foghorn-young-americans-ipa-can-375ml_3751190,3751190,9.35566E+12,Foghorn,Young Americans IPA Can 375ml,,Pack (24),,,,TRUE,,0,India Pale Ale,India Pale Ale,Can,2.1,6.80%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/little-creatures-xpa-can-375ml_4449258,4449258,9.32873E+12,Little Creatures,XPA Can 375mL,59,Pack (16),,,70,TRUE,,0,,,Can,1.5,4.90%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/naughty-booch-ginger-lemon-can-330ml_3587245,3587245,9.35063E+12,Naughty Booch,Ginger & Lemon Can 330mL,15,Pack (4),,,,TRUE,3,1,Flavoured Cider,,Can,1.2,4.60%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/iron-jack-red-bottle-700ml_3414236,3414236,9.31088E+12,Iron Jack,Red Bottle 700mL,70,Pack (12),,,,TRUE,,0,,,Bottle,2.4,4.20%,No,Australia
10/8/2021,https://www.liquorland.com.au/beer/white-bay-sunny-pale-can-355ml_3827586,3827586,9.37E+12,White Bay,Sunny Pale Can 355mL,60,Pack (18),,,,TRUE,,0,Pale Ale,Pale Ale,Can,1.3,4.50%,No,Australia
